x,y
3.745401188473625,0.4771031062524329
9.50714306409916,0.8733475219772207
7.319939418114051,0.8592438293660514
5.986584841970366,0.7602670336854751
1.5601864044243652,0.25594237524378743
1.5599452033620265,0.2819706652916681
0.5808361216819946,0.19491405576613585
8.661761457749352,0.934361483574541
6.011150117432088,0.7286450031264016
7.080725777960454,0.7404694257314065
0.20584494295802447,0.15192050910759958
9.699098521619943,0.9556797631834631
8.324426408004218,0.9103834938578628
2.1233911067827616,0.21740553487657768
1.8182496720710062,0.1974006881174983
1.8340450985343382,0.3056006180651958
3.0424224295953772,0.38056041903577986
5.247564316322379,0.6851532868023504
4.319450186421157,0.5412625138967815
2.9122914019804194,0.3687792374506675
6.118528947223795,0.7894641504642541
1.3949386065204183,0.18793717652213934
2.9214464853521815,0.37316188182371013
3.663618432936917,0.43493738101201734
4.56069984217036,0.5479071982950211
7.851759613930136,0.8573340689084145
1.9967378215835974,0.27972753923601784
5.142344384136116,0.6150961772491221
5.924145688620425,0.7863244373635226
0.46450412719997725,0.10109225353943754
6.075448519014383,0.7290670795922511
1.7052412368729153,0.218981522275574
0.6505159298527952,0.230141860290567
9.488855372533333,0.9494256127771247
9.656320330745594,0.9957709392682894
8.08397348116461,0.8108573972408871
3.0461376917337066,0.396329563169743
0.9767211400638387,0.22517749657697458
6.842330265121569,0.8096352069203009
4.4015249373960135,0.6032967325249
1.2203823484477883,0.1735738559732907
4.951769101112702,0.6872429735444743
0.34388521115218396,0.2534147616245412
9.093204020787821,0.9092029747239341
2.587799816000169,0.3081860231805099
6.62522284353982,0.860619036991935
3.1171107608941098,0.4703754065042483
5.200680211778108,0.6195911118804361
5.4671027934327965,0.654574776963573
1.8485445552552704,0.24022612617465383
9.695846277645586,0.877988702296202
7.7513282336111455,0.8211797063578065
9.394989415641891,0.8866716120871576
8.948273504276488,0.883918825398808
5.978999788110851,0.727254886375693
9.218742350231167,0.9431729994134099
0.884925020519195,0.2515253098706589
1.959828624191452,0.21509300786760518
0.45227288910538066,0.19427863571989165
3.2533033076326436,0.39703274931995164
3.8867728968948203,0.48337720566316167
2.713490317738959,0.3782521237807006
8.287375091519294,0.8389413258051039
3.567533266935893,0.46527179869115565
2.8093450968738076,0.3637360357281989
5.426960831582485,0.6957923110716476
1.4092422497476265,0.22940220415726276
8.021969807540398,1.0
0.7455064367977082,0.1323208744951918
9.868869366005173,0.9229728031697401
7.722447692966574,0.8342825072330348
1.987156815341724,0.2399068786235551
0.05522117123602399,0.09026311530159492
8.154614284548341,0.9481287355221271
7.068573438476172,0.8936578592759713
7.2900716804098735,0.8096816861470921
7.712703466859457,0.8232533672334975
0.7404465173409036,0.18743172553760637
3.5846572854427263,0.42065679733521494
1.1586905952512971,0.22620555831918537
8.631034258755935,0.9203001843254478
6.232981268275579,0.6775499792992149
3.308980248526492,0.4918469463973248
0.6355835028602363,0.24659716540025325
3.109823217156622,0.3598897430589774
3.2518332202674705,0.3881696223423973
7.29606178338064,0.852918011722997
6.3755747135521315,0.7830679407101708
8.872127425763265,0.9524635389887746
4.722149251619493,0.6898107726884016
1.195942459383017,0.18864701221377966
7.13244787222995,0.7873297718131113
7.607850486168974,0.7896601195553243
5.612771975694963,0.6547923440033112
7.70967179954561,0.8630375452089601
4.937955963643907,0.7048697230629033
5.227328293819941,0.622895624795942
4.275410183585496,0.5455613722568573
0.2541912674409519,0.13238487588832484
1.0789142699330445,0.24780397313653038
0.3142918568673425,0.2630607173847259
6.364104112637804,0.738773129682781
3.143559810763267,0.3700794644091317
5.085706911647028,0.6846839981186088
9.07566473926093,0.9608463921000856
2.4929222914887497,0.41238605792318256
4.103829230356297,0.5421721489192511
7.555511385430487,0.8374549136026789
2.2879816549162246,0.32770655921957537
0.7697990982879299,0.2213168657832249
2.8975145291376805,0.4066002420218211
1.6122128725400442,0.2579269998997386
9.29697652342573,0.9872514886594449
8.08120379564417,0.9434593223539618
6.334037565104235,0.8317136735403131
8.714605901877178,0.9459484515472506
8.036720768991145,0.8743554589060749
1.8657005888603584,0.2632811934776031
8.925589984899778,0.9818175515825858
5.393422419156507,0.6266114185520814
8.074401551640625,0.9030815912612744
8.960912999234932,0.903093399941072
3.1800347497186388,0.4003535284710138
1.1005192452767676,0.2539641185376116
2.279351625419417,0.30682657149067444
4.271077886262563,0.5361547841543808
8.18014765922493,0.8219418504783231
8.607305832563434,0.9464917987084245
0.06952130531190703,0.15517535676576055
5.107473025775658,0.7431647914456175
4.17411003148779,0.5063611077421373
2.2210781047073027,0.3021785978246839
1.198653673336828,0.21017849650170187
3.3761517140362796,0.5015178109960121
9.429097039125192,0.9331149034559494
3.2320293202075523,0.41911711857409045
5.187906217433661,0.6746664829472908
7.030189588951778,0.8291454842676487
3.63629602379294,0.43234019829011794
9.717820827209607,0.9554819496197783
9.624472949421111,0.9970150769764011
2.5178229582536416,0.2714403951206507
4.972485058923855,0.6258693534048528
3.0087830981676964,0.34356721203807916
2.848404943774676,0.41965248601441496
0.36886947354532795,0.06380751233633322
6.095643339798968,0.7124102883065235
5.026790232288615,0.644462624833878
0.5147875124998935,0.22725839708141926
2.7864646423661146,0.3495093731400595
9.082658859666537,0.8992288778343324
2.395618906669724,0.40361498827643594
1.448948720912231,0.14591212618053037
4.89452760277563,0.5000481837852264
9.856504541106007,0.9712262293309555
2.4205527151150044,0.2871253006060477
6.721355474058786,0.7448081848051125
7.616196153287175,0.8945496748478413
2.3763754399239967,0.319694480007918
7.282163486118596,0.8094781451014248
3.677831327192532,0.3958005506565051
6.3230583059357945,0.8052333252758176
6.335297107608947,0.7952297767053088
5.357746840747585,0.6585284169514174
0.902897700544083,0.2676274754756477
8.35302495589238,0.8446161677980417
3.2078006497173583,0.3259735359514121
1.8651851039985423,0.22130102494965112
0.40775141554763916,0.14004420663012163
5.908929431882418,0.7341791539043794
6.775643618422825,0.7881824768169601
0.16587828927856152,0.14579244758214338
5.12093058299281,0.5739832217093338
2.2649577519793795,0.36795859639484463
6.451727904094499,0.768986290485463
1.7436642900499144,0.300364166825024
6.90937738102466,0.8278552467026025
3.867353463005374,0.5062629191026252
9.367299887367345,0.9645433069768005
1.3752094414599325,0.2344717312615776
3.410663510502585,0.4589975275124095
1.1347352124058907,0.2591464846259466
9.246936182785628,0.942182817462534
8.77339353380981,0.9512574119080298
2.579416277151556,0.3250475679787369
6.59984046034179,0.857827418377313
8.172222002012159,0.8557262793215404
5.5520081159946235,0.7748652802726118
5.296505783560065,0.6546087503678946
2.418522909004517,0.24047135627426308
0.9310276780589921,0.1837434755622993
8.972157579533267,0.8891075278146934
9.004180571633304,0.9663204043781468
6.33101457273268,0.7297007778178664
3.390297910487007,0.4020628637348436
3.492095746126609,0.3423739496693645
7.259556788702394,0.8135239628005189
8.971102599525771,0.8019287182257769
8.870864242651173,0.8402944407972962
7.798755458576238,0.9078418134714814
6.420316461542877,0.8096169528936046
0.8413996499504883,0.1921674952288413
1.6162871409461377,0.1845782720966134
8.985541885270793,0.9212479119519688
6.0642905965958995,0.7371514682603961
0.09197051616629648,0.0661980164434993
1.014715428660321,0.25869538106959306
6.635017691080558,0.832635059288555
0.05061583846218687,0.11083759473011265
1.6080805141749865,0.23353902735924628
5.487337893665861,0.688216772727203
6.918951976926932,0.7093657720828868
6.519612595026006,0.7666338920471256
2.242693094605598,0.2593576818811317
7.121792213475358,0.7764009003664532
2.3724908749680007,0.29303598414660464
3.2539969815926773,0.4977002770542432
7.464914051180242,0.8817685740798856
6.496328990472147,0.7484230153090636
8.49223410494178,0.9329442124281162
6.576128923003433,0.8537871708599886
5.683086033354716,0.7450217777412798
0.9367476782809248,0.1807374021162595
3.6771580305943354,0.42738531437230354
2.6520236768172545,0.37251556638137473
2.4398964337908358,0.3339829949955173
9.730105547524456,0.9908512452199344
3.930977246667604,0.5231316021543522
8.920465551771134,0.9737841766881827
6.311386259972629,0.7337874929402572
7.948113035416484,0.9439158594165454
5.026370931051921,0.6354329047887101
5.769038846263591,0.8115209240654241
4.925176938188639,0.5791686621306571
1.952429877980445,0.3510889627172255
7.224521152615053,0.8436205403799182
2.807723624408558,0.32265681152446785
0.2431596643145384,0.10837615002540019
6.454722959071678,0.7573390724534637
1.7711067940704894,0.2682511313494801
9.404585843529143,0.9633035829097193
9.539285770025874,0.9123281669403143
9.148643902204485,0.9279728589868713
3.7015870025544437,0.5698809420648354
0.15456616528867428,0.2139360594584503
9.283185625877254,0.955307106993583
4.281841483173143,0.5370721728434942
9.666548190436696,0.9504491982552691
9.636199770892528,0.9743220056582993
8.530094554673601,0.8548009746327406
2.944488920695857,0.35817169786322456
3.8509772860192526,0.3979515706670879
8.511366715168569,0.9251007998183085
3.1692200515627764,0.42998021035949197
1.6949274668609249,0.21586680544857775
5.568012624583502,0.765242261136067
9.36154774160781,0.8745942932968999
6.96029796674973,0.7413763387004044
5.700611700893649,0.7118538885771099
0.9717649377076854,0.2326842918665087
6.150072266991698,0.8297498534105262
9.900538501042632,0.9273319992864528
1.4008401523652403,0.26816976525153235
5.183296523637368,0.6418178205861195
8.773730719279554,0.9071888573539724
7.407686177542044,0.8902189950156599
6.97015740995268,0.8479546077692097
7.024840839871093,0.7406000281268608
3.5949115121975517,0.5233633578176942
2.9359184426449336,0.43904560242109253
8.093611554785136,0.8543463271107177
8.101133946791808,0.9057950723638736
8.670723185801037,0.9364651433642811
9.132405525564714,0.9416882062446954
5.113423988609378,0.608176160719191
5.015162946871996,0.5906581760765229
7.9829517896677515,0.8786214890061971
6.4996393077776515,0.8359050918012567
7.019668772577034,0.8462166693374971
7.95792669436101,0.860039894326601
8.900053418175663,0.9591483395104393
3.379951568515358,0.2806816970594428
3.75582952639944,0.5269548289138465
0.93981939840869,0.09099478514749423
5.78280140996174,0.6910570972348943
0.35942273796742086,0.08341574840198626
4.655980181324601,0.5165361809404294
5.426446347075766,0.7291543111391947
2.865412521282844,0.33847645451324715
5.9083326056901075,0.7392774768878808
0.3050024993904943,0.13382081098781023
0.37348188749214417,0.16409674179459527
8.226005606596583,0.8960016681367724
3.601906414112629,0.3862523372118143
1.2706051265188478,0.25329124731569364
5.222432600548044,0.6235303775078477
7.699935530986108,0.7862942233132022
2.1582102749684315,0.26336983693762767
6.228904758190002,0.8279962299341833
0.85347464993768,0.21426285602233638
0.516817211686077,0.1316783039694246
5.31354631568148,0.6410722658288691
5.406351216101065,0.652809716357926
6.374299014982066,0.8700682675098558
7.260913337226615,0.8553289608061101
9.758520794625346,0.968313712344128
5.163003483011953,0.6929270564840043
3.2295647294124596,0.41680854375189036
7.9518619476870365,0.8652946254823035
2.708322512620742,0.33411038619309086
4.389714207056361,0.544980658710505
0.7845638134226596,0.16504455556513756
0.2535074341545751,0.16954802438479605
9.626484146779251,0.9459845145120771
8.359801205122059,0.9350620059548285
